"Id","Name","StageName","Type","Amount","Probability","CloseDate","LeadSource","IsClosed","IsWon","AccountId","Account.Name"
"MMVQ6BEQD2QXOVYK2O","Cobalt Global - Existing Customer - Downgrade - 00141","Value Proposition","Existing Customer - Downgrade","75472.72","43","2025-08-29","Phone Inquiry","false","false","Cobalt Global","#N/A"
"CYJTVFB9AYJBGBP6ME","Nova Ventures - Existing Customer - Downgrade - 00142","Qualification","Existing Customer - Downgrade","189256.13","23","2025-10-31","Web","false","false","Nova Ventures","#N/A"
"OTBGBYUSHGLU4NGDXG","Pulse Analytics - New Customer - 00143","Qualification","New Customer","52368.74","13","2026-05-01","Trade Show","false","false","Pulse Analytics","#N/A"
"F55J7ICE66FOQ1IEZM","Horizon Labs - Existing Customer - Downgrade - 00144","Qualification","Existing Customer - Downgrade","113460.24","16","2025-10-04","External Referral","false","false","Horizon Labs","#N/A"
"G8ECUDJ90ANM9ZEEOC","Titan Services - Existing Customer - Downgrade - 00145","Closed Won","Existing Customer - Downgrade","1670892.77","100","2025-09-30","Partner Referral","true","true","Titan Services","#N/A"
"BHPZRN6J1HHH9WQUQH","Vanguard Ventures - Existing Customer - Upgrade - 00146","Id. Decision Makers","Existing Customer - Upgrade","309886.49","47","2025-11-14","Web","false","false","Vanguard Ventures","#N/A"
"TAFF1FRBO9VRL6FMPG","Peak Solutions - Existing Customer - Downgrade - 00147","Proposal/Price Quote","Existing Customer - Downgrade","46169.74","74","2026-06-17","External Referral","false","false","Peak Solutions","#N/A"
"C8RHM9LOAYICTKBWOF","Quantum Enterprises - Existing Customer - Replacement - 00148","Closed Won","Existing Customer - Replacement","170168.6","95","2025-09-02","Employee Referral","true","true","Quantum Enterprises","#N/A"
"JFXYDKEFDLHPAGMOC9","Pulse Corp - Existing Customer - Downgrade - 00149","Closed Lost","Existing Customer - Downgrade","24923.18","4","2025-06-12","External Referral","true","false","Pulse Corp","#N/A"
"ZQRX6SIHEA2LZC6S0T","Matrix Corp - Existing Customer - Upgrade - 00150","Prospecting","Existing Customer - Upgrade","274764.3","18","2025-05-14","Other","false","false","Matrix Corp","#N/A"
"XYAIEGUZJSLLT2V6GW","Forge Industries - New Customer - 00151","Id. Decision Makers","New Customer","112884.46","45","2026-06-11","Trade Show","false","false","Forge Industries","#N/A"
"9KENS3QFNFKA8IZJYY","Atlas Ventures - Existing Customer - Downgrade - 00152","Perception Analysis","Existing Customer - Downgrade","114779.29","50","2026-04-17","Web","false","false","Atlas Ventures","#N/A"
"KN059KBPXGVORANZ4Q","Catalyst Innovations - Existing Customer - Upgrade - 00153","Qualification","Existing Customer - Upgrade","96216.85","12","2026-06-22","Trade Show","false","false","Catalyst Innovations","#N/A"
"GGT4IAYEM7ADYQNLX0","Forge Services - Existing Customer - Downgrade - 00154","Negotiation/Review","Existing Customer - Downgrade","46008.22","87","2025-08-19","Partner Referral","false","false","Forge Services","#N/A"
"6RSXOBQE5XUDIKQDFF","Nexus Works - Existing Customer - Upgrade - 00155","Proposal/Price Quote","Existing Customer - Upgrade","6266.39","63","2025-03-18","Other","false","false","Nexus Works","#N/A"
"OGVDACSFPO2XRWXCRQ","Cascade Industries - Existing Customer - Upgrade - 00156","Value Proposition","Existing Customer - Upgrade","281659.45","47","2026-06-02","Web","false","false","Cascade Industries","#N/A"
"9LRYCYH5TYTS5PYHOV","Cascade Innovations - New Customer - 00157","Closed Won","New Customer","101190.15","100","2025-03-11","Employee Referral","true","true","Cascade Innovations","#N/A"
"5RWIN4HKRZSUU0ZDQP","Peak Enterprises - Existing Customer - Upgrade - 00158","Closed Won","Existing Customer - Upgrade","143176.09","100","2025-03-21","Trade Show","true","true","Peak Enterprises","#N/A"
"SRLZDSQTZLUW4FOGEC","Cascade Enterprises - New Customer - 00159","Negotiation/Review","New Customer","390635.87","78","2025-08-25","Purchased List","false","false","Cascade Enterprises","#N/A"
"UY2YQSWK1GNBXEVC29","Quantum Ventures - Existing Customer - Replacement - 00160","Qualification","Existing Customer - Replacement","58549.27","12","2026-04-15","Trade Show","false","false","Quantum Ventures","#N/A"
"G35XMWDJBYINEAB2HM","Horizon Technologies - Existing Customer - Replacement - 00161","Needs Analysis","Existing Customer - Replacement","16255.23","29","2026-01-24","Trade Show","false","false","Horizon Technologies","#N/A"
"ZMGP34XSZLXGLWPRUX","Cobalt Dynamics - Existing Customer - Replacement - 00162","Qualification","Existing Customer - Replacement","22757.92","24","2026-07-31","Trade Show","false","false","Cobalt Dynamics","#N/A"
"LYJTMXUYHTGJ9N6FDC","Summit Partners - Existing Customer - Upgrade - 00163","Closed Won","Existing Customer - Upgrade","90857.49","91","2026-01-26","Other","true","true","Summit Partners","#N/A"
"0DFT2NX9ZFSGYXXDTI","Apex Partners - Existing Customer - Downgrade - 00164","Prospecting","Existing Customer - Downgrade","54606.95","5","2026-08-04","Employee Referral","false","false","Apex Partners","#N/A"
"BUI3OQIVLRHDIEZDTZ","Cipher Capital - New Customer - 00165","Proposal/Price Quote","New Customer","19350.27","61","2025-11-11","Other","false","false","Cipher Capital","#N/A"
"UNLG6NOST3ANDEVVGU","Meridian Digital - Existing Customer - Replacement - 00166","Value Proposition","Existing Customer - Replacement","20306.7","48","2025-04-14","Purchased List","false","false","Meridian Digital","#N/A"
"4C6KYVR2ISPCNW8QEU","Vanguard Partners - Existing Customer - Downgrade - 00167","Proposal/Price Quote","Existing Customer - Downgrade","16593.6","76","2025-04-16","Trade Show","false","false","Vanguard Partners","#N/A"
"J0YHQLBEJ6RLXBTFMU","Meridian Industries - Existing Customer - Replacement - 00168","Id. Decision Makers","Existing Customer - Replacement","6195.6","44","2026-02-20","Web","false","false","Meridian Industries","#N/A"
"JOKDX9KGNAY2HYSMHA","Helix Group - Existing Customer - Upgrade - 00169","Prospecting","Existing Customer - Upgrade","71658.89","9","2026-01-30","Purchased List","false","false","Helix Group","#N/A"
"RFTCCGZSV9NTB2XSNK","Meridian Capital - Existing Customer - Downgrade - 00170","Prospecting","Existing Customer - Downgrade","19676.0","10","2025-10-02","Phone Inquiry","false","false","Meridian Capital","#N/A"
"MV7VNBJJ9QLAEZICCX","Helix Analytics - Existing Customer - Downgrade - 00171","Id. Decision Makers","Existing Customer - Downgrade","21129.72","52","2026-05-15","Other","false","false","Helix Analytics","#N/A"
"Q8EQXWKGGH40U2NHQA","Pinnacle Industries - Existing Customer - Downgrade - 00172","Value Proposition","Existing Customer - Downgrade","5840.8","38","2025-05-27","Purchased List","false","false","Pinnacle Industries","#N/A"
"NPOVOY62HOZW4HDFSN","Summit Partners - Existing Customer - Downgrade - 00173","Qualification","Existing Customer - Downgrade","52109.56","10","2025-08-13","Employee Referral","false","false","Summit Partners","#N/A"
"BUSZOR3ABD0MH5HGVQ","Nexus Digital - New Customer - 00174","Value Proposition","New Customer","63025.09","38","2025-09-02","Other","false","false","Nexus Digital","#N/A"
"VA6WWBF8AWLSZT8F7Q","Ember Works - Existing Customer - Replacement - 00175","Value Proposition","Existing Customer - Replacement","63985.71","44","2026-02-11","Employee Referral","false","false","Ember Works","#N/A"
"XN9VKL7VE2CCRVVXUG","Pulse Dynamics - Existing Customer - Upgrade - 00176","Needs Analysis","Existing Customer - Upgrade","124519.16","39","2026-05-06","Web","false","false","Pulse Dynamics","#N/A"
"CRAHO6DA9XV2CQHUJV","Atlas Works - Existing Customer - Downgrade - 00177","Value Proposition","Existing Customer - Downgrade","101245.62","50","2026-04-29","Other","false","false","Atlas Works","#N/A"
"FZIKY7BQL5VEN9HN8F","Vanguard Capital - Existing Customer - Upgrade - 00178","Qualification","Existing Customer - Upgrade","473529.17","24","2026-02-26","Purchased List","false","false","Vanguard Capital","#N/A"
"WUZMH8MQBYL0JPVCX2","Pinnacle Labs - Existing Customer - Replacement - 00179","Negotiation/Review","Existing Customer - Replacement","94876.62","83","2025-04-11","Web","false","false","Pinnacle Labs","#N/A"
"ZYXEJMLYPK07XGAI1D","Nexus Analytics - Existing Customer - Upgrade - 00180","Negotiation/Review","Existing Customer - Upgrade","2456863.93","75","2025-08-04","Other","false","false","Nexus Analytics","#N/A"
"LMWIYAANNZNPV1ZHW9","Vanguard Labs - Existing Customer - Upgrade - 00181","Proposal/Price Quote","Existing Customer - Upgrade","101476.75","78","2025-05-28","Web","false","false","Vanguard Labs","#N/A"
"YRDMDIF5LFUQNCO9EL","Prism Logic - Existing Customer - Upgrade - 00182","Closed Won","Existing Customer - Upgrade","24122.64","100","2026-09-03","Employee Referral","true","true","Prism Logic","#N/A"
"3XBZ0EDT9PGRYDLLIV","Forge Networks - New Customer - 00183","Closed Won","New Customer","175503.53","100","2025-03-13","Phone Inquiry","true","true","Forge Networks","#N/A"
"MAWBBEHL1YH6DT1T0N","Forge Services - New Customer - 00184","Prospecting","New Customer","58031.61","4","2026-05-22","Employee Referral","false","false","Forge Services","#N/A"
"ECI5Z9M73QINC8A9T9","Stratos Capital - Existing Customer - Upgrade - 00185","Needs Analysis","Existing Customer - Upgrade","47287.72","31","2025-06-27","Purchased List","false","false","Stratos Capital","#N/A"
"G93TBWPMKLEOYRTM8F","Nexus Enterprises - Existing Customer - Upgrade - 00186","Needs Analysis","Existing Customer - Upgrade","741299.13","40","2025-09-19","Web","false","false","Nexus Enterprises","#N/A"
"NH1RVLX3RD5SCOQRY3","Cipher Group - Existing Customer - Downgrade - 00187","Closed Won","Existing Customer - Downgrade","124168.76","98","2026-01-01","Phone Inquiry","true","true","Cipher Group","#N/A"
"UAMIA6Z82MXUUWYTRK","Apex Innovations - Existing Customer - Replacement - 00188","Needs Analysis","Existing Customer - Replacement","70101.59","21","2025-06-18","Web","false","false","Apex Innovations","#N/A"
"MCHXO5OYCBBK1I7ET6","Prism Dynamics - New Customer - 00189","Closed Won","New Customer","8799.73","100","2025-03-14","Web","true","true","Prism Dynamics","#N/A"
"LMMUFXGHY9KZUY02QS","Peak Dynamics - Existing Customer - Replacement - 00190","Closed Lost","Existing Customer - Replacement","46022.25","0","2026-05-20","External Referral","true","false","Peak Dynamics","#N/A"
"QNY1KILKFVESBP5QVH","Orbit Ventures - Existing Customer - Replacement - 00191","Closed Lost","Existing Customer - Replacement","38351.5","6","2026-03-06","Purchased List","true","false","Orbit Ventures","#N/A"
"NN1EZX3B0F00N4QIVP","Vanguard Group - Existing Customer - Downgrade - 00192","Prospecting","Existing Customer - Downgrade","181399.46","8","2026-07-06","Partner Referral","false","false","Vanguard Group","#N/A"
"3MDJMZB4JTU487O9AD","Stellar Services - Existing Customer - Replacement - 00193","Needs Analysis","Existing Customer - Replacement","440618.95","25","2026-02-03","Web","false","false","Stellar Services","#N/A"
"8LE256DLTEMQGJUAZN","Cobalt Corp - New Customer - 00194","Perception Analysis","New Customer","5734.11","65","2026-07-07","Trade Show","false","false","Cobalt Corp","#N/A"
"QXQWXRC5NONTXKAO45","Ember Labs - Existing Customer - Upgrade - 00195","Needs Analysis","Existing Customer - Upgrade","396222.92","30","2025-04-08","Partner Referral","false","false","Ember Labs","#N/A"
"A7YVFSNIIMBNURDY11","Horizon Systems - Existing Customer - Downgrade - 00196","Qualification","Existing Customer - Downgrade","46169.89","13","2025-11-11","Partner Referral","false","false","Horizon Systems","#N/A"
"KWDLN0R35YKKVI5UMQ","Orbit Services - New Customer - 00197","Closed Lost","New Customer","31208.67","8","2025-08-18","Phone Inquiry","true","false","Orbit Services","#N/A"
"QY8OTJOTDRBV97EJ40","Cipher Networks - Existing Customer - Upgrade - 00198","Closed Won","Existing Customer - Upgrade","142895.29","100","2026-07-23","Other","true","true","Cipher Networks","#N/A"
"KHNXUZJ9DADOQTLJFK","Vertex Solutions - Existing Customer - Upgrade - 00199","Value Proposition","Existing Customer - Upgrade","80482.51","49","2026-04-01","Phone Inquiry","false","false","Vertex Solutions","#N/A"
"H4PCM3ZNS6BEKTRKJF","Helix Networks - Existing Customer - Upgrade - 00200","Id. Decision Makers","Existing Customer - Upgrade","24848.06","55","2025-06-29","Purchased List","false","false","Helix Networks","#N/A"
"AMVJ4FUBWGZ85AVWL6","Quantum Partners - Existing Customer - Replacement - 00201","Qualification","Existing Customer - Replacement","7171.51","16","2026-04-08","Partner Referral","false","false","Quantum Partners","#N/A"
"ZBOT1OUE320MQCXUZS","Stratos Global - Existing Customer - Upgrade - 00202","Value Proposition","Existing Customer - Upgrade","144406.69","33","2026-07-31","Purchased List","false","false","Stratos Global","#N/A"
"U8ZT9ZUUATX8BVIH9Y","Titan Global - New Customer - 00203","Needs Analysis","New Customer","112973.88","26","2025-10-13","Trade Show","false","false","Titan Global","#N/A"
"EPT5N9DSDN12WDDRN4","Cascade Partners - New Customer - 00204","Closed Lost","New Customer","4006.72","8","2025-10-23","Trade Show","true","false","Cascade Partners","#N/A"
"UFOBTFIOFT3B5HVOHX","Vertex Capital - Existing Customer - Downgrade - 00205","Closed Won","Existing Customer - Downgrade","5347.09","98","2025-09-22","Employee Referral","true","true","Vertex Capital","#N/A"
"NZHQH7WBDBTQ6PDMIY","Stellar Networks - New Customer - 00206","Qualification","New Customer","45047.05","24","2025-07-25","Other","false","false","Stellar Networks","#N/A"
"15Y9QPKNGGNDHUB4RM","Flux Logic - Existing Customer - Upgrade - 00207","Needs Analysis","Existing Customer - Upgrade","4983.59","28","2025-06-19","Purchased List","false","false","Flux Logic","#N/A"
"FYVB1GHABREZDYR7IQ","Ember Capital - Existing Customer - Upgrade - 00208","Closed Lost","Existing Customer - Upgrade","77541.56","0","2025-04-10","Web","true","false","Ember Capital","#N/A"
"4DXTSUTUXTRFQNB96V","Prism Logic - Existing Customer - Upgrade - 00209","Perception Analysis","Existing Customer - Upgrade","73576.4","56","2026-06-24","Employee Referral","false","false","Prism Logic","#N/A"
"DRUGOIH1UUX9I4BUW7","Matrix Labs - Existing Customer - Replacement - 00210","Negotiation/Review","Existing Customer - Replacement","46769.51","70","2026-08-10","Web","false","false","Matrix Labs","#N/A"
"M9PCPCNKOLBZ1LFDQX","Prism Partners - Existing Customer - Downgrade - 00211","Proposal/Price Quote","Existing Customer - Downgrade","77688.08","70","2025-09-08","Other","false","false","Prism Partners","#N/A"
"QVHWFQMXGKOP8BD9B5","Pulse Solutions - Existing Customer - Downgrade - 00212","Negotiation/Review","Existing Customer - Downgrade","58880.76","86","2025-09-12","Other","false","false","Pulse Solutions","#N/A"
"YTAWLWGXZCPSMIHL5B","Helix Dynamics - Existing Customer - Downgrade - 00213","Prospecting","Existing Customer - Downgrade","54923.54","0","2025-07-05","Phone Inquiry","false","false","Helix Dynamics","#N/A"
"NDPSPIQBQYNILSAK3R","Atlas Solutions - Existing Customer - Replacement - 00214","Id. Decision Makers","Existing Customer - Replacement","70578.7","42","2025-11-24","Phone Inquiry","false","false","Atlas Solutions","#N/A"
"SPWU4DR2FJA09VDDZB","Zenith Labs - Existing Customer - Replacement - 00215","Qualification","Existing Customer - Replacement","20072.28","20","2025-07-28","Trade Show","false","false","Zenith Labs","#N/A"
"5RLOEZ0DH8BR2SCS7B","Meridian Corp - Existing Customer - Replacement - 00216","Value Proposition","Existing Customer - Replacement","157425.47","31","2025-04-21","Purchased List","false","false","Meridian Corp","#N/A"
"6DSMJQT5VQQG09V3VY","Nova Dynamics - Existing Customer - Upgrade - 00217","Qualification","Existing Customer - Upgrade","65396.58","13","2026-03-09","Partner Referral","false","false","Nova Dynamics","#N/A"
"6V4APKLXFDVSX77DXI","Pulse Innovations - New Customer - 00218","Negotiation/Review","New Customer","12249.76","79","2025-08-21","Other","false","false","Pulse Innovations","#N/A"
"1WXINCW4IHP5UCO3M8","Forge Group - Existing Customer - Downgrade - 00219","Closed Lost","Existing Customer - Downgrade","54150.63","0","2026-08-12","Partner Referral","true","false","Forge Group","#N/A"
"JB23OPBO6G0XCTCXT1","Orbit Technologies - Existing Customer - Downgrade - 00220","Qualification","Existing Customer - Downgrade","8452.78","23","2025-05-13","Employee Referral","false","false","Orbit Technologies","#N/A"
