"Id","Name","StageName","Type","Amount","Probability","CloseDate","LeadSource","AccountId","Errors"
"006Ka00000Yv5D4IAJ","Nexus Works - Existing Customer - Upgrade - 00155","Proposal/Price Quote","Existing Customer - Upgrade","6266.39","63","2025-03-18","Other","#N/A","#N/A"
"006Ka00000Yv5D5IAJ","Cascade Industries - Existing Customer - Upgrade - 00156","Value Proposition","Existing Customer - Upgrade","281659.45","47","2026-06-02","Web","#N/A","#N/A"
"006Ka00000Yv5D6IAJ","Cascade Innovations - New Customer - 00157","Closed Won","New Customer","101190.15","100","2025-03-11","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5D7IAJ","Peak Enterprises - Existing Customer - Upgrade - 00158","Closed Won","Existing Customer - Upgrade","143176.09","100","2025-03-21","Trade Show","#N/A","#N/A"
"006Ka00000Yv5D8IAJ","Cascade Enterprises - New Customer - 00159","Negotiation/Review","New Customer","390635.87","78","2025-08-25","Purchased List","#N/A","#N/A"
"006Ka00000Yv5D9IAJ","Quantum Ventures - Existing Customer - Replacement - 00160","Qualification","Existing Customer - Replacement","58549.27","12","2026-04-15","Trade Show","#N/A","#N/A"
"006Ka00000Yv5DAIAZ","Horizon Technologies - Existing Customer - Replacement - 00161","Needs Analysis","Existing Customer - Replacement","16255.23","29","2026-01-24","Trade Show","#N/A","#N/A"
"006Ka00000Yv5DBIAZ","Cobalt Dynamics - Existing Customer - Replacement - 00162","Qualification","Existing Customer - Replacement","22757.92","24","2026-07-31","Trade Show","#N/A","#N/A"
"006Ka00000Yv5DCIAZ","Summit Partners - Existing Customer - Upgrade - 00163","Closed Won","Existing Customer - Upgrade","90857.49","91","2026-01-26","Other","#N/A","#N/A"
"006Ka00000Yv5DDIAZ","Apex Partners - Existing Customer - Downgrade - 00164","Prospecting","Existing Customer - Downgrade","54606.95","5","2026-08-04","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5DEIAZ","Cipher Capital - New Customer - 00165","Proposal/Price Quote","New Customer","19350.27","61","2025-11-11","Other","#N/A","#N/A"
"006Ka00000Yv5DFIAZ","Meridian Digital - Existing Customer - Replacement - 00166","Value Proposition","Existing Customer - Replacement","20306.7","48","2025-04-14","Purchased List","#N/A","#N/A"
"006Ka00000Yv5DGIAZ","Vanguard Partners - Existing Customer - Downgrade - 00167","Proposal/Price Quote","Existing Customer - Downgrade","16593.6","76","2025-04-16","Trade Show","#N/A","#N/A"
"006Ka00000Yv5DHIAZ","Meridian Industries - Existing Customer - Replacement - 00168","Id. Decision Makers","Existing Customer - Replacement","6195.6","44","2026-02-20","Web","#N/A","#N/A"
"006Ka00000Yv5DIIAZ","Helix Group - Existing Customer - Upgrade - 00169","Prospecting","Existing Customer - Upgrade","71658.89","9","2026-01-30","Purchased List","#N/A","#N/A"
"006Ka00000Yv5DJIAZ","Meridian Capital - Existing Customer - Downgrade - 00170","Prospecting","Existing Customer - Downgrade","19676","10","2025-10-02","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5DKIAZ","Helix Analytics - Existing Customer - Downgrade - 00171","Id. Decision Makers","Existing Customer - Downgrade","21129.72","52","2026-05-15","Other","#N/A","#N/A"
"006Ka00000Yv5DLIAZ","Pinnacle Industries - Existing Customer - Downgrade - 00172","Value Proposition","Existing Customer - Downgrade","5840.8","38","2025-05-27","Purchased List","#N/A","#N/A"
"006Ka00000Yv5DMIAZ","Summit Partners - Existing Customer - Downgrade - 00173","Qualification","Existing Customer - Downgrade","52109.56","10","2025-08-13","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5DNIAZ","Nexus Digital - New Customer - 00174","Value Proposition","New Customer","63025.09","38","2025-09-02","Other","#N/A","#N/A"
"006Ka00000Yv5DOIAZ","Ember Works - Existing Customer - Replacement - 00175","Value Proposition","Existing Customer - Replacement","63985.71","44","2026-02-11","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5DPIAZ","Pulse Dynamics - Existing Customer - Upgrade - 00176","Needs Analysis","Existing Customer - Upgrade","124519.16","39","2026-05-06","Web","#N/A","#N/A"
"006Ka00000Yv5DQIAZ","Atlas Works - Existing Customer - Downgrade - 00177","Value Proposition","Existing Customer - Downgrade","101245.62","50","2026-04-29","Other","#N/A","#N/A"
"006Ka00000Yv5DRIAZ","Vanguard Capital - Existing Customer - Upgrade - 00178","Qualification","Existing Customer - Upgrade","473529.17","24","2026-02-26","Purchased List","#N/A","#N/A"
"006Ka00000Yv5DSIAZ","Pinnacle Labs - Existing Customer - Replacement - 00179","Negotiation/Review","Existing Customer - Replacement","94876.62","83","2025-04-11","Web","#N/A","#N/A"
"006Ka00000Yv5DTIAZ","Nexus Analytics - Existing Customer - Upgrade - 00180","Negotiation/Review","Existing Customer - Upgrade","2456863.93","75","2025-08-04","Other","#N/A","#N/A"
"006Ka00000Yv5DUIAZ","Vanguard Labs - Existing Customer - Upgrade - 00181","Proposal/Price Quote","Existing Customer - Upgrade","101476.75","78","2025-05-28","Web","#N/A","#N/A"
"006Ka00000Yv5DVIAZ","Prism Logic - Existing Customer - Upgrade - 00182","Closed Won","Existing Customer - Upgrade","24122.64","100","2026-09-03","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5DWIAZ","Forge Networks - New Customer - 00183","Closed Won","New Customer","175503.53","100","2025-03-13","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5DXIAZ","Forge Services - New Customer - 00184","Prospecting","New Customer","58031.61","4","2026-05-22","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5DYIAZ","Stratos Capital - Existing Customer - Upgrade - 00185","Needs Analysis","Existing Customer - Upgrade","47287.72","31","2025-06-27","Purchased List","#N/A","#N/A"
"006Ka00000Yv5DZIAZ","Nexus Enterprises - Existing Customer - Upgrade - 00186","Needs Analysis","Existing Customer - Upgrade","741299.13","40","2025-09-19","Web","#N/A","#N/A"
"006Ka00000Yv5DaIAJ","Cipher Group - Existing Customer - Downgrade - 00187","Closed Won","Existing Customer - Downgrade","124168.76","98","2026-01-01","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5DbIAJ","Apex Innovations - Existing Customer - Replacement - 00188","Needs Analysis","Existing Customer - Replacement","70101.59","21","2025-06-18","Web","#N/A","#N/A"
"006Ka00000Yv5DcIAJ","Prism Dynamics - New Customer - 00189","Closed Won","New Customer","8799.73","100","2025-03-14","Web","#N/A","#N/A"
"006Ka00000Yv5DdIAJ","Peak Dynamics - Existing Customer - Replacement - 00190","Closed Lost","Existing Customer - Replacement","46022.25","0","2026-05-20","External Referral","#N/A","#N/A"
"006Ka00000Yv5DeIAJ","Orbit Ventures - Existing Customer - Replacement - 00191","Closed Lost","Existing Customer - Replacement","38351.5","6","2026-03-06","Purchased List","#N/A","#N/A"
"006Ka00000Yv5DfIAJ","Vanguard Group - Existing Customer - Downgrade - 00192","Prospecting","Existing Customer - Downgrade","181399.46","8","2026-07-06","Partner Referral","#N/A","#N/A"
"006Ka00000Yv5DgIAJ","Stellar Services - Existing Customer - Replacement - 00193","Needs Analysis","Existing Customer - Replacement","440618.95","25","2026-02-03","Web","#N/A","#N/A"
"006Ka00000Yv5DhIAJ","Cobalt Corp - New Customer - 00194","Perception Analysis","New Customer","5734.11","65","2026-07-07","Trade Show","#N/A","#N/A"
"006Ka00000Yv5DiIAJ","Ember Labs - Existing Customer - Upgrade - 00195","Needs Analysis","Existing Customer - Upgrade","396222.92","30","2025-04-08","Partner Referral","#N/A","#N/A"
"006Ka00000Yv5DjIAJ","Horizon Systems - Existing Customer - Downgrade - 00196","Qualification","Existing Customer - Downgrade","46169.89","13","2025-11-11","Partner Referral","#N/A","#N/A"
"006Ka00000Yv5DkIAJ","Orbit Services - New Customer - 00197","Closed Lost","New Customer","31208.67","8","2025-08-18","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5DlIAJ","Cipher Networks - Existing Customer - Upgrade - 00198","Closed Won","Existing Customer - Upgrade","142895.29","100","2026-07-23","Other","#N/A","#N/A"
"006Ka00000Yv5DmIAJ","Vertex Solutions - Existing Customer - Upgrade - 00199","Value Proposition","Existing Customer - Upgrade","80482.51","49","2026-04-01","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5DnIAJ","Helix Networks - Existing Customer - Upgrade - 00200","Id. Decision Makers","Existing Customer - Upgrade","24848.06","55","2025-06-29","Purchased List","#N/A","#N/A"
"006Ka00000Yv5DoIAJ","Quantum Partners - Existing Customer - Replacement - 00201","Qualification","Existing Customer - Replacement","7171.51","16","2026-04-08","Partner Referral","#N/A","#N/A"
"006Ka00000Yv5DpIAJ","Stratos Global - Existing Customer - Upgrade - 00202","Value Proposition","Existing Customer - Upgrade","144406.69","33","2026-07-31","Purchased List","#N/A","#N/A"
"006Ka00000Yv5DqIAJ","Titan Global - New Customer - 00203","Needs Analysis","New Customer","112973.88","26","2025-10-13","Trade Show","#N/A","#N/A"
"006Ka00000Yv5DrIAJ","Cascade Partners - New Customer - 00204","Closed Lost","New Customer","4006.72","8","2025-10-23","Trade Show","#N/A","#N/A"
"006Ka00000Yv5DsIAJ","Vertex Capital - Existing Customer - Downgrade - 00205","Closed Won","Existing Customer - Downgrade","5347.09","98","2025-09-22","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5DtIAJ","Stellar Networks - New Customer - 00206","Qualification","New Customer","45047.05","24","2025-07-25","Other","#N/A","#N/A"
"006Ka00000Yv5DuIAJ","Flux Logic - Existing Customer - Upgrade - 00207","Needs Analysis","Existing Customer - Upgrade","4983.59","28","2025-06-19","Purchased List","#N/A","#N/A"
"006Ka00000Yv5DvIAJ","Ember Capital - Existing Customer - Upgrade - 00208","Closed Lost","Existing Customer - Upgrade","77541.56","0","2025-04-10","Web","#N/A","#N/A"
"006Ka00000Yv5DwIAJ","Prism Logic - Existing Customer - Upgrade - 00209","Perception Analysis","Existing Customer - Upgrade","73576.4","56","2026-06-24","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5DxIAJ","Matrix Labs - Existing Customer - Replacement - 00210","Negotiation/Review","Existing Customer - Replacement","46769.51","70","2026-08-10","Web","#N/A","#N/A"
"006Ka00000Yv5DyIAJ","Prism Partners - Existing Customer - Downgrade - 00211","Proposal/Price Quote","Existing Customer - Downgrade","77688.08","70","2025-09-08","Other","#N/A","#N/A"
"006Ka00000Yv5DzIAJ","Pulse Solutions - Existing Customer - Downgrade - 00212","Negotiation/Review","Existing Customer - Downgrade","58880.76","86","2025-09-12","Other","#N/A","#N/A"
"006Ka00000Yv5E0IAJ","Helix Dynamics - Existing Customer - Downgrade - 00213","Prospecting","Existing Customer - Downgrade","54923.54","0","2025-07-05","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5E1IAJ","Atlas Solutions - Existing Customer - Replacement - 00214","Id. Decision Makers","Existing Customer - Replacement","70578.7","42","2025-11-24","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5E2IAJ","Zenith Labs - Existing Customer - Replacement - 00215","Qualification","Existing Customer - Replacement","20072.28","20","2025-07-28","Trade Show","#N/A","#N/A"
"006Ka00000Yv5E3IAJ","Meridian Corp - Existing Customer - Replacement - 00216","Value Proposition","Existing Customer - Replacement","157425.47","31","2025-04-21","Purchased List","#N/A","#N/A"
"006Ka00000Yv5E4IAJ","Nova Dynamics - Existing Customer - Upgrade - 00217","Qualification","Existing Customer - Upgrade","65396.58","13","2026-03-09","Partner Referral","#N/A","#N/A"
"006Ka00000Yv5E5IAJ","Pulse Innovations - New Customer - 00218","Negotiation/Review","New Customer","12249.76","79","2025-08-21","Other","#N/A","#N/A"
"006Ka00000Yv5E6IAJ","Forge Group - Existing Customer - Downgrade - 00219","Closed Lost","Existing Customer - Downgrade","54150.63","0","2026-08-12","Partner Referral","#N/A","#N/A"
"006Ka00000Yv5E7IAJ","Orbit Technologies - Existing Customer - Downgrade - 00220","Qualification","Existing Customer - Downgrade","8452.78","23","2025-05-13","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5E8IAJ","Prism Group - Existing Customer - Replacement - 00221","Value Proposition","Existing Customer - Replacement","29834.62","49","2025-10-20","Other","#N/A","#N/A"
"006Ka00000Yv5E9IAJ","Cipher Technologies - New Customer - 00222","Closed Won","New Customer","77483.69","100","2026-07-21","Partner Referral","#N/A","#N/A"
"006Ka00000Yv5EAIAZ","Orbit Enterprises - Existing Customer - Replacement - 00223","Closed Won","Existing Customer - Replacement","424636.27","100","2025-08-28","Other","#N/A","#N/A"
"006Ka00000Yv5EBIAZ","Ember Innovations - Existing Customer - Replacement - 00224","Value Proposition","Existing Customer - Replacement","47353.78","33","2025-08-13","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5ECIAZ","Quantum Industries - Existing Customer - Replacement - 00225","Proposal/Price Quote","Existing Customer - Replacement","544421.4","74","2025-11-17","Web","#N/A","#N/A"
"006Ka00000Yv5EDIAZ","Vanguard Partners - Existing Customer - Replacement - 00226","Needs Analysis","Existing Customer - Replacement","50329.02","39","2026-05-19","External Referral","#N/A","#N/A"
"006Ka00000Yv5EEIAZ","Pulse Systems - Existing Customer - Upgrade - 00227","Closed Lost","Existing Customer - Upgrade","67901.35","5","2026-01-13","Other","#N/A","#N/A"
"006Ka00000Yv5EFIAZ","Apex Labs - New Customer - 00228","Closed Won","New Customer","153879.43","100","2026-07-24","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5EGIAZ","Ember Group - Existing Customer - Upgrade - 00229","Id. Decision Makers","Existing Customer - Upgrade","49298.59","48","2026-09-03","External Referral","#N/A","#N/A"
"006Ka00000Yv5EHIAZ","Vector Analytics - New Customer - 00230","Proposal/Price Quote","New Customer","264616.11","74","2025-11-12","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5EIIAZ","Matrix Labs - Existing Customer - Downgrade - 00231","Prospecting","Existing Customer - Downgrade","1048562.86","3","2026-08-25","Partner Referral","#N/A","#N/A"
"006Ka00000Yv5EJIAZ","Forge Services - Existing Customer - Upgrade - 00232","Value Proposition","Existing Customer - Upgrade","251099.43","37","2026-03-30","Trade Show","#N/A","#N/A"
"006Ka00000Yv5EKIAZ","Horizon Ventures - Existing Customer - Upgrade - 00233","Qualification","Existing Customer - Upgrade","21673.83","10","2025-12-03","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5ELIAZ","Apex Global - Existing Customer - Downgrade - 00234","Negotiation/Review","Existing Customer - Downgrade","351854.98","82","2026-07-19","Purchased List","#N/A","#N/A"
"006Ka00000Yv5EMIAZ","Stellar Capital - Existing Customer - Replacement - 00235","Value Proposition","Existing Customer - Replacement","18380.43","40","2025-06-18","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5ENIAZ","Meridian Systems - Existing Customer - Upgrade - 00236","Qualification","Existing Customer - Upgrade","11040.14","15","2025-08-13","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5EOIAZ","Stellar Innovations - Existing Customer - Replacement - 00237","Id. Decision Makers","Existing Customer - Replacement","41756.87","53","2025-12-07","Trade Show","#N/A","#N/A"
"006Ka00000Yv5EPIAZ","Pulse Dynamics - Existing Customer - Upgrade - 00238","Id. Decision Makers","Existing Customer - Upgrade","16304.28","48","2025-07-21","Trade Show","#N/A","#N/A"
"006Ka00000Yv5EQIAZ","Ember Labs - New Customer - 00239","Value Proposition","New Customer","10764.93","36","2026-07-27","Partner Referral","#N/A","#N/A"
"006Ka00000Yv5ERIAZ","Cascade Partners - Existing Customer - Downgrade - 00240","Closed Won","Existing Customer - Downgrade","99663.84","100","2025-11-04","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5ESIAZ","Quantum Works - New Customer - 00241","Value Proposition","New Customer","47249.26","35","2025-05-30","Employee Referral","#N/A","#N/A"
"006Ka00000Yv5ETIAZ","Meridian Partners - Existing Customer - Upgrade - 00242","Qualification","Existing Customer - Upgrade","30058.08","23","2025-12-01","Purchased List","#N/A","#N/A"
"006Ka00000Yv5EUIAZ","Helix Partners - Existing Customer - Downgrade - 00243","Id. Decision Makers","Existing Customer - Downgrade","114926.87","60","2025-09-08","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5EVIAZ","Helix Systems - Existing Customer - Upgrade - 00244","Proposal/Price Quote","Existing Customer - Upgrade","13561.5","79","2025-12-12","Purchased List","#N/A","#N/A"
"006Ka00000Yv5EWIAZ","Onyx Partners - Existing Customer - Upgrade - 00245","Id. Decision Makers","Existing Customer - Upgrade","167789.92","54","2026-08-26","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv5EXIAZ","Cascade Networks - Existing Customer - Upgrade - 00246","Closed Lost","Existing Customer - Upgrade","42525.99","0","2026-05-18","Trade Show","#N/A","#N/A"
"006Ka00000Yv5EYIAZ","Helix Global - Existing Customer - Replacement - 00247","Needs Analysis","Existing Customer - Replacement","89181.74","21","2025-04-24","Trade Show","#N/A","#N/A"
"006Ka00000Yv5EZIAZ","Stellar Capital - Existing Customer - Replacement - 00248","Prospecting","Existing Customer - Replacement","27066.16","4","2025-06-18","Purchased List","#N/A","#N/A"
"006Ka00000Yv5EaIAJ","Vertex Enterprises - Existing Customer - Replacement - 00249","Closed Lost","Existing Customer - Replacement","32017.37","5","2025-03-20","Trade Show","#N/A","#N/A"
"006Ka00000Yv5EbIAJ","Cobalt Industries - Existing Customer - Replacement - 00250","Qualification","Existing Customer - Replacement","168812.59","13","2026-04-04","Trade Show","#N/A","#N/A"
"006Ka00000Yv5EcIAJ","Helix Technologies - New Customer - 00251","Closed Won","New Customer","380430.18","100","2025-09-18","Web","#N/A","#N/A"
"006Ka00000Yv5EdIAJ","Vector Global - New Customer - 00252","Closed Lost","New Customer","22988.16","4","2025-09-29","Trade Show","#N/A","#N/A"
"006Ka00000Yv5EeIAJ","Pinnacle Services - Existing Customer - Upgrade - 00253","Prospecting","Existing Customer - Upgrade","57473.03","9","2026-02-25","Employee Referral","#N/A","#N/A"
